MA_ID;caseID;system;Phylum;resp.categ;resp.scale;resp.subset;res.unit;log10cellsize;newresp;resptype
MS039;MS039_1;FM;Chlorophyta;element content;absolute;Chla content;LN_pg_per_cell;0.39505432;1.875061264;log
MS039;MS039_1;FM;Haptophyta;element content;absolute;Chla content;LN_pg_per_cell;2.906817859;3.369215857;log
MS039;MS039_1;FM;Chlorophyta;element content;absolute;Chla content;LN_pg_per_cell;2.335792102;2.591064607;log
MS039;MS039_1;FM;Chlorophyta;element content;absolute;Chla content;LN_pg_per_cell;2.653212514;2.857332496;log
MS039;MS039_1;FM;Haptophyta;element content;absolute;Chla content;LN_pg_per_cell;1.301029996;1.301029996;log
MS039;MS039_1;FM;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;2.348454646;2.462397998;log
MS039;MS039_1;FM;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;3.965358515;3.442479769;log
MS039;MS039_1;FM;Haptophyta;element content;absolute;Chla content;LN_pg_per_cell;1.39183741;2.025305865;log
MS039;MS039_1;FM;Haptophyta;element content;absolute;Chla content;LN_pg_per_cell;1.681936665;2.096910013;log
MS039;MS039_1;FM;Dinophyta;element content;absolute;Chla content;LN_pg_per_cell;1.982966661;2.397940009;log
MS039;MS039_1;FM;Chlorophyta;element content;absolute;Chla content;LN_pg_per_cell;2.741634417;3.534026106;log
MS039;MS039_1;FM;other;element content;absolute;Chla content;LN_pg_per_cell;1.791724058;2.414973348;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;0.356547323;0.698970004;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;0.330993219;0.477121255;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;0.240332155;0.602059991;log
MS039;MS039_1;FM;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;1.853871964;2.602059991;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;-1.43572857;-0.958607315;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;1.410174465;1.954242509;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;0.22184875;0.301029996;log
MS039;MS039_1;FM;Cyanobacteria;element content;absolute;Chla content;LN_pg_per_cell;-0.041392685;0;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.71745341;-2.638272164;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;3.111150452;-2.443697499;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.879643162;-2.055517328;log
MS039;MS039_2;FM;Bacillariophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;4.239924813;-3.096910013;log
MS039;MS039_2;FM;Dinophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;3.595496222;-3;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.912546228;-1.798602876;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.051152523;-2.318758763;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.477121255;-3;log
MS039;MS039_2;FM;Bacillariophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;4.021189299;-4;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.470597395;-1.203425667;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.513402853;-1.379863945;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.379404003;-1.444905551;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.331920209;-1.505845406;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.315548155;-1.452225295;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.39505432;-1.519993057;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.906817859;-2.537602002;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.335792102;-2.744727495;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.653212514;-2.795880017;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.301029996;-3;log
MS039;MS039_2;FM;Bacillariophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.348454646;-2.886056648;log
MS039;MS039_2;FM;Bacillariophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;3.965358515;-3.522878745;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.39183741;-2.366531544;log
MS039;MS039_2;FM;Haptophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.681936665;-2.585026652;log
MS039;MS039_2;FM;Dinophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.982966661;-2.585026652;log
MS039;MS039_2;FM;Chlorophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;2.741634417;-2.207608311;log
MS039;MS039_2;FM;other;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.791724058;-2.37675071;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.356547323;-2.657577319;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.330993219;-2.853871964;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.240332155;-2.638272164;log
MS039;MS039_2;FM;Bacillariophyta;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.853871964;-2.251811973;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;-1.43572857;-2.522878745;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;1.410174465;-2.455931955;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;0.22184875;-2.920818754;log
MS039;MS039_2;FM;Cyanobacteria;element content;specific;Chla per biovolume ;LN_pg_Chl_per_µm3;-0.041392685;-2.958607315;log
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.142626929;2.191596769;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.41514169;2.40457238;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.378096397;2.01938242;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.486633503;1.882837739;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.777492564;2.164229051;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.868551628;2.347680158;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.633082161;2.547891969;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.067689191;2.138275362;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.157321478;1.674276598;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.794308172;1.598939091;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.956757136;1.326876103;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;1.847710466;1.266702342;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.429938152;1.880254795;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.520742435;1.9242951;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.993566756;2.51341946;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.065924827;2.398802662;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.738071428;1.773131964;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.6281585;1.388771358;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.990764155;1.324880954;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.808696981;1.139099314;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.880851226;1.037687413;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.771957426;1.025838969;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;2.735065001;0.892130428;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.06108397;0.793707535;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.206360631;0.821745291;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.387714415;0.812019437;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.387001025;0.689890809;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.567743332;0.592837666;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.531207603;0.559342709;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.403459939;0.469803258;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.623540577;0.811740804;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.461091613;0.978180329;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.570393065;1.08606411;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.516379294;1.192172332;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.316986949;1.234905139;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.318974248;1.944568979;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.463333694;1.632636187;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.462977;1.504860993;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.716994592;1.521920687;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.716688854;1.419237686;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.825175003;1.307956531;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.93355924;1.177658013;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.387580655;1.322190515;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.07715434;0.830315304;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.294432378;0.756234141;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.075778518;0.606355133;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.057281349;0.558914647;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.78374746;0.40359459;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;3.781709205;0.253337473;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.308547297;0.301445744;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.636349741;0.403094129;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.834468174;0.290876224;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.433562424;0.322726926;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;4.949018134;1.071341579;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.058013849;1.109245338;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.056790894;0.838841813;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.237838939;0.772987348;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.164767481;0.688108259;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.38214743;0.641478792;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.400695556;0.704076774;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.527576961;0.68774504;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;5.964884678;1.069758904;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;6.796900578;0.611031258;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;6.868698129;0.513068502;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;6.649127051;0.333607247;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;6.901463085;0.22976202;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;7.156907456;0.321918554;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;7.176525667;0.451193487;untransformed
MS040;MS040;M;Bacillariophyta;growth;absolute;growth rate;per_day;8.210787466;0.477518327;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;3.044115493;1.037440892;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.55325261;0.813006136;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.553864086;0.934905241;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.915144875;0.658952126;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.587546259;0.516275051;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.877539061;0.486874419;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.913208533;0.423370171;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.947756964;0.284962891;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;2.729357886;0.242180864;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;3.384758945;0.413342313;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;4.019369797;0.385098386;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;4.111397033;0.521163761;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;4.184417537;0.57867361;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;4.202558011;0.578658333;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;3.438059326;0.31991914;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;3.818754498;0.301660688;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;3.945075384;0.259243898;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;4.688070475;0.217468448;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;4.691433595;0.468923498;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;3.913941031;0.840238113;untransformed
MS040;MS040;M;Dinophyta;growth;absolute;growth rate;per_day;6.773154902;0.169784743;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;-0.713408536;0.596542751;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;-0.676872806;0.632265348;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;-0.532615273;0.518624644;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.083498411;0.445382773;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;-0.114314286;0.66186368;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.194226641;0.685081254;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.991541239;0.56141383;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.353637331;0.476724792;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.318579336;0.630431942;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.772193099;0.644857678;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.936068842;0.741369063;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.447295171;0.936412;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.465588515;0.969669975;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.501818506;0.95839573;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.501818506;0.95839573;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.957094721;0.853743382;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.175188061;0.936782887;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.30257903;1.028034934;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;1.321229068;1.154935906;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.776912935;1.129248556;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.304241482;0.895291966;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;-0.02172653;1.018095889;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.342305904;1.345571939;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;0.307400778;1.842662665;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;-0.438040218;1.256212294;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.391415122;1.126598431;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.447416193;1.616126387;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.97094212;0.902267787;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;3.02566928;0.967470969;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;3.136244642;1.437070811;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;3.191430409;1.711141745;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.755243731;1.421224841;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.407262559;0.667161592;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.87952636;0.766666898;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.315082454;0.476058236;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.07884864;0.433870327;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.059739995;0.347780006;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.549481837;0.343509619;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.221169831;0.228654689;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;2.838506468;0.259661713;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;3.474849838;0.359400576;untransformed
MS040;MS040;M;other;growth;absolute;growth rate;per_day;3.639540883;0.497791772;untransformed
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.808513661;-3.646384772;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.900374071;-3.426866802;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.887826128;-3.281594772;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.887826128;-3.281594772;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.834911691;-3.536909892;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.731568729;-3.283867607;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.757374876;-3.356219518;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.784601543;-2.99218713;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.888299636;-3.13613334;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.836213836;-3.136890951;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.412424831;-2.718689332;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.280197926;-2.098584213;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.357971495;-1.990624556;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.436455325;-2.100857048;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.33098158;-1.699322884;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.356432596;-1.517874899;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.460012311;-1.337563331;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.290259956;-1.189639661;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.082982149;-2.52966523;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.107959657;-2.856574648;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.08108812;-3.111510962;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.034447654;-2.604100573;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.020479189;-2.312988304;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.071144467;-2.166201051;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.12311189;-2.201808798;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.240541692;-2.127373455;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.370756191;-2.125479426;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.160637341;-2.673990246;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.303518159;-2.781002888;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.198399546;-3.073440978;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.47457266;-2.233060278;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.460722572;-2.487807188;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.603011506;-2.776646621;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.604076897;-2.449358398;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.601117477;-3.358492353;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.575784838;-3.140679009;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.7735925;-2.374165443;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.77394763;-2.265069369;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;-0.682323974;-2.411856622;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.837871111;-1.415786732;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;0.8501823;-1.197783986;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.126473792;-2.074530044;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.281902552;-1.822245371;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.215966665;-1.56674085;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.31990151;-1.495525356;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.475922155;-1.425067475;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.487996591;-1.134334012;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.448695488;-1.061035087;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.318717742;-1.131871774;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.20164307;-1.166532506;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.110729675;-1.237937402;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.10942753;-0.837918462;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.317533974;-0.768218192;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.304512524;-0.768028789;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.421705573;-0.769733415;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.486812822;-0.77068043;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.775060372;-1.320327667;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.812467447;-0.811780861;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.878403333;-1.067285383;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.904919741;-1.213125622;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.918533075;-1.395141816;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.944457598;-1.359155263;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.994767745;-0.814432501;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.032529949;-0.41498177;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;2.018679862;-0.16023486;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.901605189;-0.194895592;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.759316256;-0.483735025;log
MS021;MS021_2;M;other;element content;absolute;Chla content;LN_pg_Chl_per_µm3;1.811520432;-0.520857995;log
